#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
1198, -962.34, -0.96234, 2.5, 0.0025, 48642.4, 48.6424
1199, -961.94, -0.96194, 1.64, 0.00164, 48300.8, 48.3008
1200, -962.02, -0.96202, 1.98, 0.00198, 49138.1, 49.1381
1201, -961.26, -0.96126, 1.72, 0.00172, 49560.2, 49.5602
1202, -961.38, -0.96138, 1.46, 0.00146, 50209.3, 50.2093
1203, -961.26, -0.96126, 2.26, 0.00226, 50188.6, 50.1886
1204, -961.42, -0.96142, 2.08, 0.00208, 49854.9, 49.8549
1205, -961.54, -0.96154, 2.42, 0.00242, 50738.7, 50.7387
1206, -961.82, -0.96182, 2.72, 0.00272, 51853.6, 51.8536
1207, -961.9, -0.9619, 1.78, 0.00178, 51448.2, 51.4482
1208, -961.62, -0.96162, 0.6, 0.0006, 51055.4, 51.0554
1209, -961.78, -0.96178, 0.38, 0.00038, 50996.7, 50.9967
1210, -961.42, -0.96142, -0.28, -0.00028, 51319, 51.319
1211, -962.02, -0.96202, -1.06, -0.00106, 51385.3, 51.3853
1212, -961.58, -0.96158, -2.56, -0.00256, 51852.1, 51.8521
1213, -961.62, -0.96162, -4.32, -0.00432, 51725.3, 51.7253
1214, -962.14, -0.96214, -4.28, -0.00428, 51782.5, 51.7825
1215, -961.98, -0.96198, -3.58, -0.00358, 51750, 51.75
1216, -962.26, -0.96226, -1.82, -0.00182, 51575.7, 51.5757
1217, -962.18, -0.96218, -1.88, -0.00188, 51221, 51.221
1218, -962.54, -0.96254, -2.84, -0.00284, 50947.4, 50.9474
1219, -961.9, -0.9619, -4.02, -0.00402, 51563.4, 51.5634
1220, -961.62, -0.96162, -6.04, -0.00604, 51137.5, 51.1375
1221, -962.14, -0.96214, -5.42, -0.00542, 52105, 52.105
1222, -962.22, -0.96222, -3.54, -0.00354, 51597.2, 51.5972
1223, -961.94, -0.96194, -4.04, -0.00404, 51682.2, 51.6822
1224, -961.66, -0.96166, -5.04, -0.00504, 51655.6, 51.6556
1225, -961.9, -0.9619, -4.84, -0.00484, 50499.1, 50.4991
1226, -962.02, -0.96202, -6.8, -0.0068, 50977.4, 50.9774
1227, -962.3, -0.9623, -6.28, -0.00628, 50675, 50.675
1228, -962.14, -0.96214, -5.02, -0.00502, 50753.1, 50.7531
1229, -962.38, -0.96238, -3.26, -0.00326, 51157.6, 51.1576
1230, -962.02, -0.96202, -4.56, -0.00456, 50987.9, 50.9879
1231, -962.34, -0.96234, -3.42, -0.00342, 51556, 51.556
1232, -962.3, -0.9623, -5.28, -0.00528, 52048.4, 52.0484
1233, -962.22, -0.96222, -5.12, -0.00512, 52600.2, 52.6002
1234, -962.54, -0.96254, -4.06, -0.00406, 52852.3, 52.8523
1235, -961.98, -0.96198, -4.46, -0.00446, 51767.3, 51.7673
1236, -961.74, -0.96174, -5.04, -0.00504, 51032.2, 51.0322
1237, -961.66, -0.96166, -5.74, -0.00574, 50366.4, 50.3664
1238, -962.18, -0.96218, -5.32, -0.00532, 49648.5, 49.6485
1239, -962.3, -0.9623, -6.2, -0.0062, 50330.6, 50.3306
1240, -962.26, -0.96226, -8.5, -0.0085, 49756.8, 49.7568
1241, -961.94, -0.96194, -9.3, -0.0093, 49777.1, 49.7771
1242, -961.86, -0.96186, -9.1, -0.0091, 49524.8, 49.5248
1243, -962.3, -0.9623, -8.76, -0.00876, 50003.5, 50.0035
1244, -962.82, -0.96282, -9.74, -0.00974, 49195.6, 49.1956
1245, -962.62, -0.96262, -9.66, -0.00966, 48875.2, 48.8752
1246, -962.38, -0.96238, -7.36, -0.00736, 48806.6, 48.8066
1247, -962.38, -0.96238, -5.74, -0.00574, 48766.9, 48.7669
1248, -962.1, -0.9621, -7.46, -0.00746, 48124.9, 48.1249
1249, -962.34, -0.96234, -7.1, -0.0071, 48637.2, 48.6372
1250, -962.22, -0.96222, -9.54, -0.00954, 48792.1, 48.7921
1251, -961.74, -0.96174, -10.24, -0.01024, 48693, 48.693
1252, -962.18, -0.96218, -12.74, -0.01274, 48721.9, 48.7219
1253, -961.62, -0.96162, -13.46, -0.01346, 48873.8, 48.8738
1254, -962.1, -0.9621, -14, -0.014, 48172.6, 48.1726
1255, -962.18, -0.96218, -14.02, -0.01402, 47618.4, 47.6184
1256, -961.78, -0.96178, -12.4, -0.0124, 47536.6, 47.5366
1257, -961.82, -0.96182, -11.12, -0.01112, 48466.9, 48.4669
1258, -962.02, -0.96202, -9.8, -0.0098, 48616.5, 48.6165
1259, -961.78, -0.96178, -9.6, -0.0096, 48968.2, 48.9682
1260, -961.54, -0.96154, -11.14, -0.01114, 48796.6, 48.7966
1261, -961.58, -0.96158, -10.54, -0.01054, 48676.5, 48.6765
1262, -962.02, -0.96202, -11.62, -0.01162, 48652.1, 48.6521
1263, -961.98, -0.96198, -11.14, -0.01114, 49072.7, 49.0727
1264, -962.02, -0.96202, -11.22, -0.01122, 49086.7, 49.0867
1265, -961.66, -0.96166, -11.22, -0.01122, 50236.9, 50.2369
1266, -961.7, -0.9617, -12.86, -0.01286, 50006, 50.006
1267, -961.14, -0.96114, -12.12, -0.01212, 49048, 49.048
1268, -961.22, -0.96122, -13.36, -0.01336, 49139.2, 49.1392
1269, -961.7, -0.9617, -13.78, -0.01378, 49063.7, 49.0637
1270, -961.5, -0.9615, -12.72, -0.01272, 49366.9, 49.3669
1271, -961.22, -0.96122, -13.58, -0.01358, 49169.1, 49.1691
1272, -960.94, -0.96094, -12.74, -0.01274, 49367.6, 49.3676
1273, -961.26, -0.96126, -12.22, -0.01222, 49386.5, 49.3865
1274, -961.34, -0.96134, -12.54, -0.01254, 49240.6, 49.2406
1275, -961.42, -0.96142, -13.2, -0.0132, 48137.8, 48.1378
1276, -961.5, -0.9615, -12.7, -0.0127, 47311.6, 47.3116
1277, -961.14, -0.96114, -12.7, -0.0127, 47806.9, 47.8069
1278, -961.34, -0.96134, -11.42, -0.01142, 48127.6, 48.1276
1279, -961.26, -0.96126, -11.12, -0.01112, 48494.5, 48.4945
1280, -961.1, -0.9611, -12.42, -0.01242, 48922, 48.922
1281, -961.26, -0.96126, -11.84, -0.01184, 48667.8, 48.6678
1282, -961.22, -0.96122, -12.18, -0.01218, 48599.4, 48.5994
1283, -961.02, -0.96102, -8.88, -0.00888, 48177.8, 48.1778
1284, -961.02, -0.96102, -7.36, -0.00736, 48304, 48.304
1285, -960.7, -0.9607, -6.24, -0.00624, 48641.5, 48.6415
1286, -961.06, -0.96106, -5.54, -0.00554, 49584.1, 49.5841
1287, -961.7, -0.9617, -7.44, -0.00744, 49621, 49.621
1288, -961.34, -0.96134, -6.92, -0.00692, 49836.4, 49.8364
1289, -961.06, -0.96106, -7.16, -0.00716, 50426.2, 50.4262
1290, -960.86, -0.96086, -7.32, -0.00732, 50487.8, 50.4878
1291, -960.9, -0.9609, -7.62, -0.00762, 50388, 50.388
1292, -960.7, -0.9607, -5.82, -0.00582, 50393.1, 50.3931
1293, -960.7, -0.9607, -6.7, -0.0067, 49806.4, 49.8064
1294, -960.58, -0.96058, -6.76, -0.00676, 49765.2, 49.7652
1295, -960.66, -0.96066, -6.6, -0.0066, 50178.8, 50.1788
1296, -960.54, -0.96054, -7.82, -0.00782, 50131.5, 50.1315
1297, -960.82, -0.96082, -9.04, -0.00904, 49451.1, 49.4511
1298, -960.98, -0.96098, -7.44, -0.00744, 49328.6, 49.3286
1299, -961.3, -0.9613, -6.32, -0.00632, 47962.7, 47.9627
1300, -961.1, -0.9611, -5.72, -0.00572, 48147.5, 48.1475
1301, -960.82, -0.96082, -5.14, -0.00514, 48045.6, 48.0456
1302, -960.66, -0.96066, -6.96, -0.00696, 48546, 48.546
1303, -960.74, -0.96074, -6.96, -0.00696, 49156.2, 49.1562
1304, -960.94, -0.96094, -7.42, -0.00742, 49674.5, 49.6745
1305, -961.14, -0.96114, -6.02, -0.00602, 49773.8, 49.7738
1306, -961.22, -0.96122, -5.94, -0.00594, 48959, 48.959
1307, -960.7, -0.9607, -5.52, -0.00552, 49905.3, 49.9053
1308, -960.54, -0.96054, -4.24, -0.00424, 50484.8, 50.4848
1309, -960.62, -0.96062, -5.9, -0.0059, 50213.3, 50.2133
1310, -960.54, -0.96054, -8.84, -0.00884, 50398.3, 50.3983
1311, -960.62, -0.96062, -9.78, -0.00978, 49754.6, 49.7546
1312, -960.9, -0.9609, -9.24, -0.00924, 50129.3, 50.1293
1313, -960.34, -0.96034, -9.14, -0.00914, 49618, 49.618
1314, -960.34, -0.96034, -11.6, -0.0116, 50507.5, 50.5075
1315, -960.7, -0.9607, -10.64, -0.01064, 50734.7, 50.7347
1316, -960.78, -0.96078, -10.4, -0.0104, 50890.2, 50.8902
1317, -960.62, -0.96062, -9.2, -0.0092, 51155.4, 51.1554
1318, -960.78, -0.96078, -7.98, -0.00798, 51537, 51.537
1319, -960.54, -0.96054, -9.24, -0.00924, 52435.6, 52.4356
1320, -960.98, -0.96098, -10.64, -0.01064, 52533.6, 52.5336
1321, -961.1, -0.9611, -10.88, -0.01088, 53313, 53.313
1322, -961.06, -0.96106, -8.7, -0.0087, 54001.2, 54.0012
1323, -961.3, -0.9613, -8.2, -0.0082, 54471.6, 54.4716
1324, -961.42, -0.96142, -8.34, -0.00834, 55857.8, 55.8578
1325, -961.26, -0.96126, -6.74, -0.00674, 55899.8, 55.8998
1326, -961.46, -0.96146, -5.84, -0.00584, 55481.6, 55.4816
1327, -961.54, -0.96154, -7.24, -0.00724, 56048.4, 56.0484
1328, -961.3, -0.9613, -6.46, -0.00646, 56623.5, 56.6235
1329, -961.9, -0.9619, -5.06, -0.00506, 56750.3, 56.7503
1330, -961.66, -0.96166, -8.12, -0.00812, 55782.6, 55.7826
1331, -961.7, -0.9617, -10.54, -0.01054, 56507.5, 56.5075
1332, -961.86, -0.96186, -9.32, -0.00932, 55576.6, 55.5766
1333, -961.7, -0.9617, -9.26, -0.00926, 55632.2, 55.6322
1334, -961.9, -0.9619, -8.8, -0.0088, 56143.1, 56.1431
1335, -961.86, -0.96186, -9.3, -0.0093, 55386.9, 55.3869
1336, -961.3, -0.9613, -8.62, -0.00862, 55907, 55.907
1337, -961.22, -0.96122, -9.42, -0.00942, 56268.4, 56.2684
1338, -961.34, -0.96134, -9.42, -0.00942, 56924.4, 56.9244
1339, -961.62, -0.96162, -11, -0.011, 57502.7, 57.5027
1340, -960.9, -0.9609, -11.44, -0.01144, 57195.7, 57.1957
1341, -961.62, -0.96162, -11.42, -0.01142, 56673.7, 56.6737
1342, -961.78, -0.96178, -10.74, -0.01074, 57362.8, 57.3628
1343, -962.14, -0.96214, -12.14, -0.01214, 57193.2, 57.1932
1344, -962.14, -0.96214, -11.76, -0.01176, 57167.9, 57.1679
1345, -962.1, -0.9621, -12.86, -0.01286, 57133.6, 57.1336
1346, -961.58, -0.96158, -13.94, -0.01394, 57268.6, 57.2686
1347, -961.78, -0.96178, -13.66, -0.01366, 59202.4, 59.2024
1348, -962.3, -0.9623, -14.88, -0.01488, 59150.2, 59.1502
1349, -961.98, -0.96198, -13.96, -0.01396, 58959, 58.959
1350, -961.78, -0.96178, -14.96, -0.01496, 58827.9, 58.8279
1351, -961.3, -0.9613, -15.74, -0.01574, 59103.4, 59.1034
1352, -961.3, -0.9613, -16.44, -0.01644, 58774.2, 58.7742
1353, -960.94, -0.96094, -15.86, -0.01586, 58352.4, 58.3524
1354, -960.94, -0.96094, -17.7, -0.0177, 58216.5, 58.2165
1355, -960.66, -0.96066, -16.66, -0.01666, 58333.5, 58.3335
1356, -960.74, -0.96074, -16.78, -0.01678, 58150.6, 58.1506
1357, -960.5, -0.9605, -16.56, -0.01656, 57693.7, 57.6937
1358, -960.26, -0.96026, -16.28, -0.01628, 57543.4, 57.5434
1359, -960.26, -0.96026, -16.82, -0.01682, 56762.4, 56.7624
1360, -960.18, -0.96018, -17.26, -0.01726, 56997.9, 56.9979
1361, -960.38, -0.96038, -16.42, -0.01642, 57387.3, 57.3873
1362, -960.26, -0.96026, -16.32, -0.01632, 57862.6, 57.8626
1363, -960.18, -0.96018, -16.9, -0.0169, 57749.2, 57.7492
1364, -960.22, -0.96022, -17.06, -0.01706, 58589.1, 58.5891
1365, -960.54, -0.96054, -18.42, -0.01842, 59108.7, 59.1087
1366, -960.78, -0.96078, -17.18, -0.01718, 60113.1, 60.1131
1367, -960.98, -0.96098, -17, -0.017, 60324.4, 60.3244
1368, -961.18, -0.96118, -17.44, -0.01744, 60274.8, 60.2748
1369, -961.38, -0.96138, -16.22, -0.01622, 60271.5, 60.2715
1370, -961.34, -0.96134, -18.24, -0.01824, 60334.3, 60.3343
1371, -961.22, -0.96122, -17.6, -0.0176, 60234.2, 60.2342
1372, -961.22, -0.96122, -19.48, -0.01948, 60188.9, 60.1889
1373, -961.18, -0.96118, -22.76, -0.02276, 59509, 59.509
1374, -961.3, -0.9613, -24.06, -0.02406, 58939.1, 58.9391
1375, -960.9, -0.9609, -22.22, -0.02222, 58594.9, 58.5949
1376, -961.18, -0.96118, -23.2, -0.0232, 59426.6, 59.4266
1377, -961.54, -0.96154, -22.96, -0.02296, 58639.5, 58.6395
1378, -961.42, -0.96142, -23.58, -0.02358, 59288.2, 59.2882
1379, -961.22, -0.96122, -24.8, -0.0248, 59593.7, 59.5937
1380, -961.46, -0.96146, -24.8, -0.0248, 59443.7, 59.4437
1381, -961.58, -0.96158, -24.7, -0.0247, 58808.9, 58.8089
1382, -961.58, -0.96158, -25.06, -0.02506, 58173.6, 58.1736
1383, -961.54, -0.96154, -23.92, -0.02392, 57867.2, 57.8672
1384, -961.74, -0.96174, -25.5, -0.0255, 57987, 57.987
1385, -961.7, -0.9617, -27.34, -0.02734, 58535.3, 58.5353
1386, -961.54, -0.96154, -27.66, -0.02766, 58782.4, 58.7824
1387, -961.42, -0.96142, -28.44, -0.02844, 59576.6, 59.5766
1388, -961.78, -0.96178, -27.9, -0.0279, 60046, 60.046
1389, -961.62, -0.96162, -26.52, -0.02652, 60039, 60.039
1390, -961.7, -0.9617, -26.42, -0.02642, 60782, 60.782
1391, -962.06, -0.96206, -28.72, -0.02872, 60906, 60.906
1392, -961.34, -0.96134, -30.52, -0.03052, 61055.9, 61.0559
1393, -961.62, -0.96162, -29.88, -0.02988, 60547.8, 60.5478
1394, -961.94, -0.96194, -27.96, -0.02796, 61651.8, 61.6518
1395, -962.5, -0.9625, -29.8, -0.0298, 62318.1, 62.3181
1396, -961.78, -0.96178, -28.3, -0.0283, 61646.1, 61.6461
1397, -961.14, -0.96114, -27.88, -0.02788, 61354.7, 61.3547
1398, -961.62, -0.96162, -27.54, -0.02754, 62084.8, 62.0848
1399, -961.58, -0.96158, -27.34, -0.02734, 62667.1, 62.6671
1400, -961.62, -0.96162, -26.62, -0.02662, 62913, 62.913
1401, -961.86, -0.96186, -28.44, -0.02844, 62934, 62.934
1402, -961.74, -0.96174, -27.34, -0.02734, 62862.7, 62.8627
1403, -961.82, -0.96182, -26.24, -0.02624, 63054.2, 63.0542
1404, -961.74, -0.96174, -26.52, -0.02652, 63129.1, 63.1291
1405, -962.1, -0.9621, -28.1, -0.0281, 64360.8, 64.3608
1406, -962.14, -0.96214, -27.18, -0.02718, 64238.7, 64.2387
1407, -962.18, -0.96218, -24.7, -0.0247, 64863.6, 64.8636
1408, -962.18, -0.96218, -25.76, -0.02576, 64736, 64.736
1409, -962.06, -0.96206, -23.96, -0.02396, 64375.5, 64.3755
1410, -962.18, -0.96218, -22.94, -0.02294, 64129, 64.129
1411, -961.78, -0.96178, -18.9, -0.0189, 64273.1, 64.2731
1412, -961.74, -0.96174, -18.12, -0.01812, 63961.2, 63.9612
1413, -961.86, -0.96186, -15.98, -0.01598, 63858.5, 63.8585
1414, -961.74, -0.96174, -17.1, -0.0171, 65501.4, 65.5014
1415, -961.58, -0.96158, -18.34, -0.01834, 65904, 65.904
1416, -961.82, -0.96182, -19.82, -0.01982, 65245.6, 65.2456
1417, -961.98, -0.96198, -21.56, -0.02156, 66272.1, 66.2721
1418, -962.02, -0.96202, -20.5, -0.0205, 65782.3, 65.7823
1419, -961.94, -0.96194, -18.4, -0.0184, 65318.6, 65.3186
1420, -961.78, -0.96178, -20.58, -0.02058, 64789.2, 64.7892
1421, -961.94, -0.96194, -20.76, -0.02076, 63674.1, 63.6741
1422, -961.98, -0.96198, -21.9, -0.0219, 63717.2, 63.7172
1423, -961.7, -0.9617, -22.32, -0.02232, 63072.6, 63.0726
1424, -961.54, -0.96154, -21.68, -0.02168, 63091.9, 63.0919
1425, -962.06, -0.96206, -22.38, -0.02238, 63156.5, 63.1565
1426, -962.22, -0.96222, -23.94, -0.02394, 62351.2, 62.3512
1427, -962.58, -0.96258, -25.74, -0.02574, 61832.4, 61.8324
1428, -962.22, -0.96222, -24.62, -0.02462, 61934.4, 61.9344
1429, -962.22, -0.96222, -23.96, -0.02396, 61521.5, 61.5215
1430, -962.02, -0.96202, -22.96, -0.02296, 61563.8, 61.5638
1431, -962.46, -0.96246, -21.14, -0.02114, 60652.8, 60.6528
1432, -962.46, -0.96246, -19.48, -0.01948, 60086, 60.086
1433, -962.58, -0.96258, -19.54, -0.01954, 61498.4, 61.4984
1434, -962.46, -0.96246, -20.94, -0.02094, 60464.6, 60.4646
1435, -962.82, -0.96282, -20.54, -0.02054, 60982.4, 60.9824
1436, -962.58, -0.96258, -20.48, -0.02048, 59787.8, 59.7878
1437, -962.38, -0.96238, -19.54, -0.01954, 60473.7, 60.4737
1438, -962.06, -0.96206, -18.66, -0.01866, 60366.4, 60.3664
1439, -961.78, -0.96178, -15.4, -0.0154, 59728.8, 59.7288
1440, -961.94, -0.96194, -15.62, -0.01562, 59842.5, 59.8425
1441, -962.3, -0.9623, -14.9, -0.0149, 59099.7, 59.0997
1442, -962.5, -0.9625, -13.48, -0.01348, 59374, 59.374
1443, -962.18, -0.96218, -14.02, -0.01402, 59245.5, 59.2455
1444, -962.34, -0.96234, -14.22, -0.01422, 59293.5, 59.2935
1445, -962.5, -0.9625, -14.52, -0.01452, 60013.6, 60.0136
1446, -961.94, -0.96194, -15.2, -0.0152, 60180.2, 60.1802
1447, -961.74, -0.96174, -16.12, -0.01612, 60056.9, 60.0569
1448, -961.7, -0.9617, -15.34, -0.01534, 59738.5, 59.7385
1449, -962.02, -0.96202, -13.96, -0.01396, 60248.2, 60.2482
1450, -961.98, -0.96198, -12.9, -0.0129, 59276.4, 59.2764
1451, -961.82, -0.96182, -12.82, -0.01282, 59015.9, 59.0159
1452, -961.74, -0.96174, -12.98, -0.01298, 59099.4, 59.0994
1453, -961.66, -0.96166, -13.28, -0.01328, 59417.8, 59.4178
1454, -961.42, -0.96142, -14.96, -0.01496, 59425.9, 59.4259
1455, -961.34, -0.96134, -13.54, -0.01354, 59918.6, 59.9186
1456, -961.62, -0.96162, -11.22, -0.01122, 60030.5, 60.0305
1457, -961.54, -0.96154, -11.78, -0.01178, 60918.8, 60.9188
1458, -961.5, -0.9615, -10.36, -0.01036, 59969.6, 59.9696
1459, -961.66, -0.96166, -12.12, -0.01212, 60345.8, 60.3458
1460, -961.42, -0.96142, -11.4, -0.0114, 59509.4, 59.5094
1461, -961.22, -0.96122, -10.42, -0.01042, 58925.6, 58.9256
1462, -961.14, -0.96114, -11.26, -0.01126, 59655.1, 59.6551
1463, -960.74, -0.96074, -13.32, -0.01332, 59695.8, 59.6958
1464, -961.38, -0.96138, -14.08, -0.01408, 60917.9, 60.9179
1465, -961.5, -0.9615, -12.86, -0.01286, 61506.6, 61.5066
1466, -961.94, -0.96194, -13.9, -0.0139, 62323.8, 62.3238
1467, -962.26, -0.96226, -14.62, -0.01462, 63045.1, 63.0451
1468, -962.02, -0.96202, -15.3, -0.0153, 62856.8, 62.8568
1469, -961.78, -0.96178, -15.92, -0.01592, 62662.6, 62.6626
1470, -962.06, -0.96206, -16.5, -0.0165, 63657, 63.657
1471, -961.78, -0.96178, -14.96, -0.01496, 63741, 63.741
1472, -962.02, -0.96202, -17.12, -0.01712, 64423.2, 64.4232
1473, -961.78, -0.96178, -17.54, -0.01754, 64056, 64.056
1474, -961.74, -0.96174, -17.62, -0.01762, 62975.2, 62.9752
1475, -961.58, -0.96158, -17.64, -0.01764, 63450.3, 63.4503
1476, -961.42, -0.96142, -19.02, -0.01902, 62746.8, 62.7468
1477, -961.82, -0.96182, -19.78, -0.01978, 62352.4, 62.3524
1478, -961.86, -0.96186, -20.62, -0.02062, 62252.9, 62.2529
1479, -961.34, -0.96134, -21.94, -0.02194, 61846.4, 61.8464
1480, -961.14, -0.96114, -21.18, -0.02118, 62036, 62.036
1481, -961.74, -0.96174, -19.94, -0.01994, 61916.8, 61.9168
1482, -962.3, -0.9623, -20.28, -0.02028, 61471.8, 61.4718
1483, -961.94, -0.96194, -20.64, -0.02064, 61552.7, 61.5527
1484, -961.54, -0.96154, -20.56, -0.02056, 61119.9, 61.1199
1485, -961.14, -0.96114, -20.5, -0.0205, 60574.8, 60.5748
1486, -961.22, -0.96122, -21.56, -0.02156, 60751.2, 60.7512
1487, -961.7, -0.9617, -20.54, -0.02054, 59925.5, 59.9255
1488, -961.66, -0.96166, -20.32, -0.02032, 59892.6, 59.8926
1489, -961.58, -0.96158, -18.78, -0.01878, 59725.3, 59.7253
1490, -961.94, -0.96194, -21.5, -0.0215, 60180.1, 60.1801
1491, -961.78, -0.96178, -21.4, -0.0214, 60525.1, 60.5251
1492, -961.78, -0.96178, -21.3, -0.0213, 60753.8, 60.7538
1493, -961.86, -0.96186, -20.5, -0.0205, 60612.8, 60.6128
1494, -961.98, -0.96198, -20.12, -0.02012, 60465.9, 60.4659
1495, -962.02, -0.96202, -19.68, -0.01968, 60447.7, 60.4477
1496, -961.54, -0.96154, -20.96, -0.02096, 59955.5, 59.9555
1497, -961.86, -0.96186, -21.26, -0.02126, 59722.6, 59.7226
1498, -961.54, -0.96154, -20.66, -0.02066, 59794.8, 59.7948
1499, -961.82, -0.96182, -21.36, -0.02136, 60156.6, 60.1566
1500, -961.86, -0.96186, -21.96, -0.02196, 60348.3, 60.3483
1501, -962.14, -0.96214, -22.3, -0.0223, 61017.2, 61.0172
1502, -962.22, -0.96222, -22.12, -0.02212, 60798, 60.798
1503, -961.74, -0.96174, -21.5, -0.0215, 61559.9, 61.5599
1504, -961.58, -0.96158, -21.92, -0.02192, 61312.5, 61.3125
1505, -961.9, -0.9619, -23.12, -0.02312, 62948.2, 62.9482
1506, -961.38, -0.96138, -24.54, -0.02454, 63336.6, 63.3366
1507, -961.74, -0.96174, -24.68, -0.02468, 63491.9, 63.4919
1508, -961.46, -0.96146, -24.56, -0.02456, 62489.9, 62.4899
1509, -961.1, -0.9611, -23.56, -0.02356, 62659.5, 62.6595
1510, -961.14, -0.96114, -23.68, -0.02368, 62943.3, 62.9433
1511, -961.14, -0.96114, -24.26, -0.02426, 61878.4, 61.8784
1512, -961.22, -0.96122, -22.54, -0.02254, 62534.8, 62.5348
1513, -960.54, -0.96054, -23.4, -0.0234, 62641.8, 62.6418
1514, -960.58, -0.96058, -24.26, -0.02426, 62106.6, 62.1066
1515, -961.26, -0.96126, -24.52, -0.02452, 61744.6, 61.7446
1516, -961.34, -0.96134, -23.62, -0.02362, 62387.6, 62.3876
1517, -961.22, -0.96122, -24.36, -0.02436, 62044.9, 62.0449
1518, -961.5, -0.9615, -24, -0.024, 62024.4, 62.0244
1519, -961.26, -0.96126, -24.18, -0.02418, 62491.7, 62.4917
1520, -961.26, -0.96126, -22.88, -0.02288, 62121.9, 62.1219
1521, -961.78, -0.96178, -22.46, -0.02246, 62738.4, 62.7384
1522, -961.58, -0.96158, -21.92, -0.02192, 62900.3, 62.9003
1523, -961.7, -0.9617, -22.68, -0.02268, 62998.2, 62.9982
1524, -961.78, -0.96178, -22.76, -0.02276, 62973.4, 62.9734
1525, -961.82, -0.96182, -24.64, -0.02464, 63226.6, 63.2266
1526, -961.74, -0.96174, -26.14, -0.02614, 63350.5, 63.3505
1527, -961.86, -0.96186, -25.46, -0.02546, 63748, 63.748
1528, -961.62, -0.96162, -25.44, -0.02544, 63727.9, 63.7279
1529, -961.86, -0.96186, -24.92, -0.02492, 62948.7, 62.9487
1530, -961.38, -0.96138, -22.58, -0.02258, 63377.2, 63.3772
1531, -961.54, -0.96154, -22.66, -0.02266, 63677.7, 63.6777
1532, -961.34, -0.96134, -20.84, -0.02084, 63302, 63.302
1533, -961.18, -0.96118, -20.4, -0.0204, 63199, 63.199
1534, -961.58, -0.96158, -22.5, -0.0225, 62663.7, 62.6637
1535, -961.58, -0.96158, -23.42, -0.02342, 63135.1, 63.1351
1536, -961.58, -0.96158, -24.44, -0.02444, 62671.8, 62.6718
1537, -961.58, -0.96158, -26.26, -0.02626, 61835.2, 61.8352
1538, -961.5, -0.9615, -25.84, -0.02584, 61983.8, 61.9838
1539, -961.1, -0.9611, -25.34, -0.02534, 62203.9, 62.2039
1540, -961.26, -0.96126, -25.68, -0.02568, 62465.8, 62.4658
1541, -960.98, -0.96098, -26.36, -0.02636, 62694.2, 62.6942
1542, -960.98, -0.96098, -28.16, -0.02816, 63609.2, 63.6092
1543, -961.14, -0.96114, -27.92, -0.02792, 62909, 62.909
1544, -961.14, -0.96114, -29.46, -0.02946, 62633.6, 62.6336
1545, -961.22, -0.96122, -28.88, -0.02888, 62405.9, 62.4059
1546, -961.5, -0.9615, -31.72, -0.03172, 63197.3, 63.1973
1547, -961.7, -0.9617, -31.48, -0.03148, 62658.8, 62.6588
1548, -962.02, -0.96202, -33.72, -0.03372, 64156, 64.156
1549, -961.5, -0.9615, -34.22, -0.03422, 64062.5, 64.0625
1550, -962.5, -0.9625, -32.26, -0.03226, 63349.4, 63.3494
1551, -962.06, -0.96206, -33.18, -0.03318, 62783.5, 62.7835
1552, -962.14, -0.96214, -32.14, -0.03214, 62519.8, 62.5198
1553, -961.94, -0.96194, -32.36, -0.03236, 62191, 62.191
1554, -961.78, -0.96178, -31.62, -0.03162, 62402.7, 62.4027
1555, -961.7, -0.9617, -29.56, -0.02956, 61604.8, 61.6048
1556, -962.3, -0.9623, -29.78, -0.02978, 61206.4, 61.2064
1557, -962.1, -0.9621, -26.88, -0.02688, 60004.7, 60.0047
1558, -962.3, -0.9623, -27.28, -0.02728, 59108.1, 59.1081
1559, -962.54, -0.96254, -25.78, -0.02578, 59758.8, 59.7588
1560, -962.82, -0.96282, -25.1, -0.0251, 59165.3, 59.1653
1561, -962.74, -0.96274, -25.02, -0.02502, 59407.1, 59.4071
1562, -962.82, -0.96282, -24.7, -0.0247, 59690.8, 59.6908
1563, -962.46, -0.96246, -25.34, -0.02534, 61045.3, 61.0453
1564, -962.14, -0.96214, -27.52, -0.02752, 61954.7, 61.9547
1565, -962.46, -0.96246, -26.4, -0.0264, 61619, 61.619
1566, -962.42, -0.96242, -28.64, -0.02864, 61753.8, 61.7538
1567, -962.14, -0.96214, -29.04, -0.02904, 61377.8, 61.3778
1568, -962.3, -0.9623, -30.82, -0.03082, 61733.5, 61.7335
1569, -962.58, -0.96258, -30.28, -0.03028, 61809.6, 61.8096
1570, -962.86, -0.96286, -29.28, -0.02928, 60974.6, 60.9746
1571, -963.22, -0.96322, -30.24, -0.03024, 60816.9, 60.8169
1572, -963.06, -0.96306, -30.12, -0.03012, 60542.6, 60.5426
1573, -963.1, -0.9631, -29.18, -0.02918, 60487.9, 60.4879
1574, -962.98, -0.96298, -28.12, -0.02812, 60607, 60.607
1575, -963.42, -0.96342, -28.6, -0.0286, 60392.4, 60.3924
1576, -963.06, -0.96306, -29.02, -0.02902, 60136.4, 60.1364
1577, -962.66, -0.96266, -29.22, -0.02922, 59328.1, 59.3281
1578, -962.26, -0.96226, -30.7, -0.0307, 59668, 59.668
