#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
4968, -96.5, -0.965, -0.16, -0.0016, 5493.2, 54.932
4969, -96.46, -0.9646, -0.42, -0.0042, 5475.24, 54.7524
4970, -96.58, -0.9658, -0.12, -0.0012, 5502.16, 55.0216
4971, -96.54, -0.9654, -0.24, -0.0024, 5458.4, 54.584
4972, -96.54, -0.9654, -0.2, -0.002, 5521.04, 55.2104
4973, -96.5, -0.965, 0.32, 0.0032, 5534.08, 55.3408
4974, -96.58, -0.9658, 0.44, 0.0044, 5585.6, 55.856
4975, -96.66, -0.9666, 0.84, 0.0084, 5515.6, 55.156
4976, -96.58, -0.9658, 0.12, 0.0012, 5472.48, 54.7248
4977, -96.66, -0.9666, 0.1, 0.001, 5533.88, 55.3388
4978, -96.62, -0.9662, -0.12, -0.0012, 5554.4, 55.544
4979, -96.62, -0.9662, -0.12, -0.0012, 5520.64, 55.2064
4980, -96.62, -0.9662, -0.7, -0.007, 5478.92, 54.7892
4981, -96.58, -0.9658, -0.9, -0.009, 5435.64, 54.3564
4982, -96.7, -0.967, -0.16, -0.0016, 5456.64, 54.5664
4983, -96.74, -0.9674, -0.18, -0.0018, 5434.36, 54.3436
4984, -96.82, -0.9682, -0.36, -0.0036, 5536, 55.36
4985, -96.94, -0.9694, -0.1, -0.001, 5522.2, 55.222
4986, -96.78, -0.9678, -0.58, -0.0058, 5525.4, 55.254
4987, -96.86, -0.9686, -0.64, -0.0064, 5519.36, 55.1936
4988, -96.9, -0.969, -0.34, -0.0034, 5471.96, 54.7196
4989, -96.9, -0.969, -0.72, -0.0072, 5515.04, 55.1504
4990, -96.98, -0.9698, -1.12, -0.0112, 5564.24, 55.6424
4991, -96.9, -0.969, -1.56, -0.0156, 5554.8, 55.548
4992, -96.94, -0.9694, -1.74, -0.0174, 5561.24, 55.6124
4993, -96.98, -0.9698, -1.08, -0.0108, 5567.6, 55.676
4994, -96.94, -0.9694, -0.56, -0.0056, 5594.88, 55.9488
4995, -96.9, -0.969, -0.62, -0.0062, 5619.48, 56.1948
4996, -96.98, -0.9698, -0.68, -0.0068, 5631.12, 56.3112
4997, -96.9, -0.969, -0.8, -0.008, 5657.92, 56.5792
4998, -96.86, -0.9686, -0.84, -0.0084, 5629.04, 56.2904
4999, -96.98, -0.9698, -1.12, -0.0112, 5703.2, 57.032
5000, -96.94, -0.9694, -0.66, -0.0066, 5680.44, 56.8044
5001, -96.9, -0.969, -0.66, -0.0066, 5661.08, 56.6108
5002, -96.86, -0.9686, 0.18, 0.0018, 5674.68, 56.7468
5003, -96.94, -0.9694, 0.12, 0.0012, 5636, 56.36
5004, -96.86, -0.9686, -0.5, -0.005, 5683.24, 56.8324
5005, -96.82, -0.9682, -0.56, -0.0056, 5622.88, 56.2288
5006, -96.74, -0.9674, -0.7, -0.007, 5616.84, 56.1684
5007, -96.62, -0.9662, -0.78, -0.0078, 5579.88, 55.7988
5008, -96.78, -0.9678, -0.8, -0.008, 5585.6, 55.856
5009, -96.74, -0.9674, -1.18, -0.0118, 5644.76, 56.4476
5010, -96.74, -0.9674, -1.2, -0.012, 5701.84, 57.0184
5011, -96.74, -0.9674, -1.34, -0.0134, 5613.56, 56.1356
5012, -96.7, -0.967, -1.16, -0.0116, 5574.72, 55.7472
5013, -96.86, -0.9686, -0.08, -0.0008, 5601.2, 56.012
5014, -96.98, -0.9698, 0.04, 0.0004, 5652.08, 56.5208
5015, -96.98, -0.9698, -0.02, -0.0002, 5641.32, 56.4132
5016, -96.86, -0.9686, -0.06, -0.0006, 5666.44, 56.6644
5017, -96.86, -0.9686, 0.22, 0.0022, 5664.12, 56.6412
5018, -96.86, -0.9686, 0.54, 0.0054, 5657, 56.57
5019, -96.94, -0.9694, 0.36, 0.0036, 5616, 56.16
5020, -96.94, -0.9694, 0.5, 0.005, 5657.32, 56.5732
5021, -96.9, -0.969, 0.82, 0.0082, 5628.84, 56.2884
5022, -96.9, -0.969, 1.28, 0.0128, 5580.96, 55.8096
5023, -96.82, -0.9682, 1.12, 0.0112, 5613.76, 56.1376
5024, -96.86, -0.9686, 0.3, 0.003, 5659.64, 56.5964
5025, -96.86, -0.9686, 0.46, 0.0046, 5621.56, 56.2156
5026, -96.82, -0.9682, 0.6, 0.006, 5620.72, 56.2072
5027, -96.86, -0.9686, 0.98, 0.0098, 5681.16, 56.8116
5028, -96.94, -0.9694, 1.28, 0.0128, 5691.6, 56.916
5029, -96.94, -0.9694, 0.04, 0.0004, 5704.32, 57.0432
5030, -96.9, -0.969, 0.28, 0.0028, 5703.36, 57.0336
5031, -96.82, -0.9682, 0.94, 0.0094, 5691.88, 56.9188
5032, -96.86, -0.9686, 1.88, 0.0188, 5711.28, 57.1128
5033, -96.86, -0.9686, 1.54, 0.0154, 5633.56, 56.3356
5034, -96.94, -0.9694, 1.98, 0.0198, 5621.08, 56.2108
5035, -96.98, -0.9698, 1.08, 0.0108, 5642.24, 56.4224
5036, -97.06, -0.9706, 1.92, 0.0192, 5646.72, 56.4672
5037, -97.06, -0.9706, 2.02, 0.0202, 5669.72, 56.6972
5038, -96.86, -0.9686, 1.76, 0.0176, 5681.84, 56.8184
5039, -96.78, -0.9678, 1.7, 0.017, 5651.4, 56.514
5040, -96.78, -0.9678, 1.84, 0.0184, 5680.32, 56.8032
5041, -96.98, -0.9698, 1.84, 0.0184, 5665.52, 56.6552
5042, -96.94, -0.9694, 2.38, 0.0238, 5720.28, 57.2028
5043, -97.1, -0.971, 2.3, 0.023, 5710.92, 57.1092
5044, -96.98, -0.9698, 1.8, 0.018, 5638.32, 56.3832
5045, -96.9, -0.969, 1.94, 0.0194, 5619.96, 56.1996
5046, -97.02, -0.9702, 1.24, 0.0124, 5672.64, 56.7264
5047, -96.98, -0.9698, 0.72, 0.0072, 5730.48, 57.3048
5048, -97.02, -0.9702, 1.68, 0.0168, 5704, 57.04
5049, -96.9, -0.969, 1.7, 0.017, 5690.04, 56.9004
5050, -96.86, -0.9686, 1.28, 0.0128, 5759.92, 57.5992
5051, -97.06, -0.9706, 1.84, 0.0184, 5800.4, 58.004
5052, -96.98, -0.9698, 1.56, 0.0156, 5780.56, 57.8056
5053, -97.02, -0.9702, 0.96, 0.0096, 5810.64, 58.1064
5054, -97.02, -0.9702, 0.76, 0.0076, 5802.96, 58.0296
5055, -97.02, -0.9702, 0.58, 0.0058, 5869.96, 58.6996
5056, -97.02, -0.9702, 0.38, 0.0038, 5868.84, 58.6884
5057, -96.98, -0.9698, 0.58, 0.0058, 5821.24, 58.2124
5058, -96.94, -0.9694, 1.68, 0.0168, 5862.8, 58.628
5059, -96.94, -0.9694, 0.98, 0.0098, 5897.8, 58.978
5060, -97.06, -0.9706, 1.44, 0.0144, 5944.08, 59.4408
5061, -97.14, -0.9714, 1.06, 0.0106, 5899.56, 58.9956
5062, -97.1, -0.971, 1.44, 0.0144, 5917.12, 59.1712
5063, -97.06, -0.9706, 1.18, 0.0118, 5847.16, 58.4716
5064, -97.02, -0.9702, 0.74, 0.0074, 5883.32, 58.8332
5065, -96.86, -0.9686, 1.3, 0.013, 5900.2, 59.002
5066, -96.86, -0.9686, 2.06, 0.0206, 5930.84, 59.3084
5067, -96.78, -0.9678, 1.66, 0.0166, 5912.68, 59.1268
5068, -96.82, -0.9682, 1.58, 0.0158, 5892.04, 58.9204
5069, -96.54, -0.9654, 1.22, 0.0122, 5873.08, 58.7308
5070, -96.62, -0.9662, 1.68, 0.0168, 5841.92, 58.4192
5071, -96.7, -0.967, 1.52, 0.0152, 5804.32, 58.0432
5072, -96.7, -0.967, 1.32, 0.0132, 5758.4, 57.584
5073, -96.78, -0.9678, 1.88, 0.0188, 5744.16, 57.4416
5074, -96.78, -0.9678, 2.22, 0.0222, 5743.4, 57.434
5075, -96.78, -0.9678, 2.46, 0.0246, 5686.44, 56.8644
5076, -96.74, -0.9674, 2.08, 0.0208, 5692.56, 56.9256
5077, -96.86, -0.9686, 1.96, 0.0196, 5766.8, 57.668
5078, -96.86, -0.9686, 1.76, 0.0176, 5840.96, 58.4096
5079, -96.82, -0.9682, 2.12, 0.0212, 5826.48, 58.2648
5080, -96.9, -0.969, 2.48, 0.0248, 5865.04, 58.6504
5081, -96.9, -0.969, 2.38, 0.0238, 5873, 58.73
5082, -97.06, -0.9706, 2.66, 0.0266, 5904.92, 59.0492
5083, -96.9, -0.969, 2.42, 0.0242, 5859.32, 58.5932
5084, -97.06, -0.9706, 2.6, 0.026, 5904.32, 59.0432
5085, -97.1, -0.971, 2.64, 0.0264, 5923.52, 59.2352
5086, -97.06, -0.9706, 2.64, 0.0264, 5891.52, 58.9152
5087, -97.06, -0.9706, 2.88, 0.0288, 5866.24, 58.6624
5088, -96.98, -0.9698, 2.48, 0.0248, 5867.84, 58.6784
5089, -97.02, -0.9702, 2.76, 0.0276, 5845.92, 58.4592
5090, -97.14, -0.9714, 2.88, 0.0288, 5936.64, 59.3664
5091, -97.06, -0.9706, 3.08, 0.0308, 6000.8, 60.008
5092, -97.02, -0.9702, 2.76, 0.0276, 6042, 60.42
5093, -97.14, -0.9714, 2.88, 0.0288, 6046.88, 60.4688
5094, -97.18, -0.9718, 2.92, 0.0292, 6081.68, 60.8168
5095, -97.26, -0.9726, 3.3, 0.033, 6069.72, 60.6972
5096, -97.3, -0.973, 3.54, 0.0354, 6101.08, 61.0108
5097, -97.18, -0.9718, 3.68, 0.0368, 6046.08, 60.4608
5098, -97.18, -0.9718, 4.32, 0.0432, 6097.68, 60.9768
5099, -97.22, -0.9722, 4.32, 0.0432, 6164, 61.64
5100, -97.18, -0.9718, 4.08, 0.0408, 6150.24, 61.5024
5101, -97.02, -0.9702, 4.74, 0.0474, 6161, 61.61
5102, -96.98, -0.9698, 4.34, 0.0434, 6142.44, 61.4244
5103, -97.1, -0.971, 4.56, 0.0456, 6107.92, 61.0792
5104, -97.1, -0.971, 4.68, 0.0468, 6086.32, 60.8632
5105, -97.18, -0.9718, 5.64, 0.0564, 6047.76, 60.4776
5106, -97.14, -0.9714, 5.64, 0.0564, 5997.36, 59.9736
5107, -97.14, -0.9714, 6.28, 0.0628, 5990, 59.9
5108, -97.22, -0.9722, 6.16, 0.0616, 6003.36, 60.0336
5109, -97.1, -0.971, 6.1, 0.061, 5914.52, 59.1452
5110, -96.98, -0.9698, 5.54, 0.0554, 5817.56, 58.1756
5111, -97.1, -0.971, 5.18, 0.0518, 5831, 58.31
5112, -97.06, -0.9706, 5.44, 0.0544, 5843.12, 58.4312
5113, -97.14, -0.9714, 5.7, 0.057, 5806.28, 58.0628
5114, -97.22, -0.9722, 5.86, 0.0586, 5828.84, 58.2884
5115, -97.14, -0.9714, 5.1, 0.051, 5843.4, 58.434
5116, -97.02, -0.9702, 5.74, 0.0574, 5850.12, 58.5012
5117, -97.06, -0.9706, 5.84, 0.0584, 5850.48, 58.5048
5118, -97.06, -0.9706, 6.06, 0.0606, 5755.08, 57.5508
5119, -97.02, -0.9702, 6.04, 0.0604, 5820.24, 58.2024
5120, -97.02, -0.9702, 5.88, 0.0588, 5864.08, 58.6408
5121, -96.98, -0.9698, 6.04, 0.0604, 5923.6, 59.236
5122, -97.02, -0.9702, 6.32, 0.0632, 5959.52, 59.5952
5123, -96.98, -0.9698, 6.06, 0.0606, 6023, 60.23
5124, -96.98, -0.9698, 6.56, 0.0656, 6074.56, 60.7456
5125, -97.06, -0.9706, 5.84, 0.0584, 6105.04, 61.0504
5126, -96.98, -0.9698, 5.88, 0.0588, 6030.64, 60.3064
5127, -97.02, -0.9702, 5.86, 0.0586, 6000.04, 60.0004
5128, -97.06, -0.9706, 6.14, 0.0614, 5931.16, 59.3116
5129, -97.02, -0.9702, 6.14, 0.0614, 5873.48, 58.7348
5130, -96.9, -0.969, 6.1, 0.061, 5827.16, 58.2716
5131, -96.86, -0.9686, 5.7, 0.057, 5778.12, 57.7812
5132, -96.86, -0.9686, 6.02, 0.0602, 5813.88, 58.1388
5133, -96.9, -0.969, 7.04, 0.0704, 5761.36, 57.6136
5134, -96.86, -0.9686, 6.64, 0.0664, 5726.96, 57.2696
5135, -96.78, -0.9678, 6.66, 0.0666, 5726.36, 57.2636
5136, -96.86, -0.9686, 7.02, 0.0702, 5686.04, 56.8604
5137, -96.78, -0.9678, 7.22, 0.0722, 5666.2, 56.662
5138, -96.7, -0.967, 6.92, 0.0692, 5684.56, 56.8456
5139, -96.7, -0.967, 7.14, 0.0714, 5700.28, 57.0028
5140, -96.54, -0.9654, 7.5, 0.075, 5702.44, 57.0244
5141, -96.58, -0.9658, 7.56, 0.0756, 5754.56, 57.5456
5142, -96.78, -0.9678, 8.02, 0.0802, 5688.44, 56.8844
5143, -96.66, -0.9666, 7.6, 0.076, 5637.84, 56.3784
5144, -96.62, -0.9662, 7.4, 0.074, 5636.48, 56.3648
5145, -96.74, -0.9674, 7.26, 0.0726, 5596.44, 55.9644
5146, -96.74, -0.9674, 7.46, 0.0746, 5649.24, 56.4924
5147, -96.7, -0.967, 7.56, 0.0756, 5650.88, 56.5088
5148, -96.74, -0.9674, 7.86, 0.0786, 5638.44, 56.3844
5149, -96.74, -0.9674, 8.4, 0.084, 5642.64, 56.4264
5150, -96.62, -0.9662, 8.04, 0.0804, 5645.92, 56.4592
5151, -96.7, -0.967, 8.12, 0.0812, 5607.36, 56.0736
5152, -96.78, -0.9678, 7, 0.07, 5671.52, 56.7152
5153, -96.82, -0.9682, 7.08, 0.0708, 5670.24, 56.7024
5154, -96.74, -0.9674, 6.64, 0.0664, 5608.72, 56.0872
5155, -96.62, -0.9662, 6.62, 0.0662, 5675.72, 56.7572
5156, -96.7, -0.967, 6.32, 0.0632, 5788.8, 57.888
5157, -96.7, -0.967, 6.08, 0.0608, 5800, 58
5158, -96.82, -0.9682, 6.34, 0.0634, 5851.32, 58.5132
5159, -96.54, -0.9654, 6.78, 0.0678, 5869.88, 58.6988
5160, -96.58, -0.9658, 6.68, 0.0668, 5887.52, 58.8752
5161, -96.7, -0.967, 6.5, 0.065, 5869.88, 58.6988
5162, -96.82, -0.9682, 5.9, 0.059, 5882.12, 58.8212
5163, -96.86, -0.9686, 5.8, 0.058, 5944, 59.44
5164, -96.94, -0.9694, 4.94, 0.0494, 5955.08, 59.5508
5165, -97.02, -0.9702, 5.08, 0.0508, 5931.84, 59.3184
5166, -96.94, -0.9694, 5.06, 0.0506, 5952.92, 59.5292
5167, -97.06, -0.9706, 4.94, 0.0494, 6019.48, 60.1948
5168, -97.1, -0.971, 4.52, 0.0452, 5992.8, 59.928
5169, -97.14, -0.9714, 3.98, 0.0398, 6012.28, 60.1228
5170, -97.22, -0.9722, 3.52, 0.0352, 6033.04, 60.3304
5171, -97.06, -0.9706, 3.62, 0.0362, 6045.4, 60.454
5172, -97.02, -0.9702, 4.1, 0.041, 5998.84, 59.9884
5173, -96.98, -0.9698, 3.94, 0.0394, 5949.08, 59.4908
5174, -96.94, -0.9694, 3.96, 0.0396, 5903.12, 59.0312
5175, -97.02, -0.9702, 4.26, 0.0426, 5964.68, 59.6468
5176, -97.14, -0.9714, 4.84, 0.0484, 5994.8, 59.948
5177, -97.14, -0.9714, 5, 0.05, 6016, 60.16
5178, -97.1, -0.971, 4.54, 0.0454, 5978.68, 59.7868
5179, -97.06, -0.9706, 4.02, 0.0402, 5979, 59.79
5180, -97.14, -0.9714, 3.7, 0.037, 6020.2, 60.202
5181, -97.1, -0.971, 3.92, 0.0392, 6011.52, 60.1152
5182, -97.06, -0.9706, 3.6, 0.036, 6054.24, 60.5424
5183, -97.02, -0.9702, 3.9, 0.039, 6070.92, 60.7092
5184, -97.06, -0.9706, 3.84, 0.0384, 6090.8, 60.908
5185, -96.94, -0.9694, 4.26, 0.0426, 6103.64, 61.0364
5186, -96.94, -0.9694, 4.2, 0.042, 6107.2, 61.072
5187, -96.78, -0.9678, 4.52, 0.0452, 6096.48, 60.9648
5188, -96.9, -0.969, 4.46, 0.0446, 6079.8, 60.798
5189, -97.02, -0.9702, 4.38, 0.0438, 6053.96, 60.5396
5190, -97.06, -0.9706, 4.32, 0.0432, 6113.76, 61.1376
5191, -97.14, -0.9714, 4.2, 0.042, 6116.64, 61.1664
5192, -97.22, -0.9722, 3.7, 0.037, 6085, 60.85
5193, -97.38, -0.9738, 3.76, 0.0376, 6100.64, 61.0064
5194, -97.38, -0.9738, 4.1, 0.041, 6095.72, 60.9572
5195, -97.38, -0.9738, 3.42, 0.0342, 6092.6, 60.926
5196, -97.38, -0.9738, 3.68, 0.0368, 6121.92, 61.2192
5197, -97.38, -0.9738, 3.24, 0.0324, 6048.08, 60.4808
5198, -97.38, -0.9738, 3.62, 0.0362, 6080.92, 60.8092
5199, -97.5, -0.975, 3.8, 0.038, 6138.24, 61.3824
5200, -97.5, -0.975, 3.62, 0.0362, 6104.04, 61.0404
5201, -97.46, -0.9746, 3.1, 0.031, 6154.6, 61.546
5202, -97.42, -0.9742, 3.22, 0.0322, 6204.52, 62.0452
5203, -97.34, -0.9734, 3.26, 0.0326, 6190.84, 61.9084
5204, -97.34, -0.9734, 3.78, 0.0378, 6193.8, 61.938
5205, -97.3, -0.973, 3.86, 0.0386, 6242.68, 62.4268
5206, -97.18, -0.9718, 4.14, 0.0414, 6236.84, 62.3684
5207, -97.22, -0.9722, 3.32, 0.0332, 6197.92, 61.9792
5208, -97.18, -0.9718, 3.94, 0.0394, 6234.84, 62.3484
5209, -97.22, -0.9722, 4.34, 0.0434, 6223.48, 62.2348
5210, -97.14, -0.9714, 4.66, 0.0466, 6244.68, 62.4468
5211, -97.14, -0.9714, 5.26, 0.0526, 6259.24, 62.5924
5212, -97.3, -0.973, 4.88, 0.0488, 6335.52, 63.3552
5213, -97.22, -0.9722, 5.36, 0.0536, 6327.44, 63.2744
5214, -97.14, -0.9714, 6.26, 0.0626, 6334.84, 63.3484
5215, -97.22, -0.9722, 6.36, 0.0636, 6431.2, 64.312
5216, -97.22, -0.9722, 5.98, 0.0598, 6447.48, 64.4748
5217, -97.3, -0.973, 6.46, 0.0646, 6461.4, 64.614
5218, -97.3, -0.973, 7.06, 0.0706, 6454.2, 64.542
5219, -97.26, -0.9726, 6.62, 0.0662, 6510.44, 65.1044
5220, -97.3, -0.973, 6.18, 0.0618, 6511.16, 65.1116
5221, -97.26, -0.9726, 6.24, 0.0624, 6453.6, 64.536
5222, -97.26, -0.9726, 5.92, 0.0592, 6542, 65.42
5223, -97.46, -0.9746, 5.38, 0.0538, 6572.92, 65.7292
5224, -97.5, -0.975, 5.28, 0.0528, 6566, 65.66
5225, -97.5, -0.975, 5.5, 0.055, 6615.56, 66.1556
5226, -97.3, -0.973, 5.04, 0.0504, 6575.92, 65.7592
5227, -97.22, -0.9722, 4.6, 0.046, 6600.08, 66.0008
5228, -97.3, -0.973, 4.58, 0.0458, 6581.16, 65.8116
5229, -97.22, -0.9722, 4.4, 0.044, 6592.16, 65.9216
5230, -97.3, -0.973, 4.02, 0.0402, 6546.2, 65.462
5231, -97.3, -0.973, 4.82, 0.0482, 6573.64, 65.7364
5232, -97.34, -0.9734, 4.9, 0.049, 6569.8, 65.698
5233, -97.38, -0.9738, 4.64, 0.0464, 6620.88, 66.2088
5234, -97.26, -0.9726, 4.84, 0.0484, 6576.56, 65.7656
5235, -97.3, -0.973, 4.8, 0.048, 6549.76, 65.4976
5236, -97.22, -0.9722, 4.4, 0.044, 6504.32, 65.0432
5237, -97.18, -0.9718, 4.66, 0.0466, 6577.32, 65.7732
5238, -97.34, -0.9734, 4.88, 0.0488, 6600.88, 66.0088
5239, -97.26, -0.9726, 5.18, 0.0518, 6582.12, 65.8212
5240, -97.22, -0.9722, 4.86, 0.0486, 6561.48, 65.6148
5241, -97.18, -0.9718, 4.32, 0.0432, 6524.96, 65.2496
5242, -97.22, -0.9722, 5.1, 0.051, 6553.08, 65.5308
5243, -97.14, -0.9714, 5.6, 0.056, 6585.6, 65.856
5244, -97.06, -0.9706, 5.52, 0.0552, 6600.08, 66.0008
5245, -97.1, -0.971, 5.62, 0.0562, 6651, 66.51
5246, -96.94, -0.9694, 5.54, 0.0554, 6678.04, 66.7804
5247, -97.02, -0.9702, 5.38, 0.0538, 6642.04, 66.4204
5248, -97.06, -0.9706, 4.9, 0.049, 6637.72, 66.3772
5249, -97.14, -0.9714, 4.9, 0.049, 6641.4, 66.414
5250, -97.14, -0.9714, 5.58, 0.0558, 6657.48, 66.5748
5251, -97.14, -0.9714, 6.2, 0.062, 6655.52, 66.5552
5252, -97.3, -0.973, 6.14, 0.0614, 6653.64, 66.5364
5253, -97.26, -0.9726, 6.06, 0.0606, 6701.8, 67.018
5254, -97.34, -0.9734, 5.66, 0.0566, 6683.48, 66.8348
5255, -97.34, -0.9734, 5.26, 0.0526, 6754.52, 67.5452
5256, -97.34, -0.9734, 4.86, 0.0486, 6789.64, 67.8964
5257, -97.26, -0.9726, 5.02, 0.0502, 6815, 68.15
5258, -97.1, -0.971, 4.92, 0.0492, 6845.28, 68.4528
5259, -97.26, -0.9726, 4.56, 0.0456, 6887.68, 68.8768
5260, -97.22, -0.9722, 4.6, 0.046, 6885.44, 68.8544
5261, -97.22, -0.9722, 4.52, 0.0452, 6906.48, 69.0648
5262, -97.38, -0.9738, 4.28, 0.0428, 6911.52, 69.1152
5263, -97.3, -0.973, 4.5, 0.045, 6932.36, 69.3236
5264, -97.26, -0.9726, 4.68, 0.0468, 6839.36, 68.3936
5265, -97.34, -0.9734, 4.78, 0.0478, 6849, 68.49
5266, -97.38, -0.9738, 5.1, 0.051, 6904.44, 69.0444
5267, -97.5, -0.975, 4.66, 0.0466, 7010.2, 70.102
5268, -97.42, -0.9742, 4.78, 0.0478, 6999.4, 69.994
5269, -97.42, -0.9742, 4.54, 0.0454, 6976.28, 69.7628
5270, -97.46, -0.9746, 4.16, 0.0416, 6980.88, 69.8088
5271, -97.38, -0.9738, 3.9, 0.039, 7030.68, 70.3068
5272, -97.26, -0.9726, 4.2, 0.042, 7045.2, 70.452
5273, -97.22, -0.9722, 3.74, 0.0374, 7040.36, 70.4036
5274, -97.14, -0.9714, 4.02, 0.0402, 6993.88, 69.9388
5275, -97.1, -0.971, 3.5, 0.035, 7058.6, 70.586
5276, -97.18, -0.9718, 3.34, 0.0334, 7057.8, 70.578
5277, -97.22, -0.9722, 3.1, 0.031, 7054.52, 70.5452
5278, -97.02, -0.9702, 2.9, 0.029, 6997.4, 69.974
5279, -96.98, -0.9698, 3.12, 0.0312, 6956.8, 69.568
5280, -97.1, -0.971, 3.36, 0.0336, 6963.28, 69.6328
5281, -97.02, -0.9702, 3.4, 0.034, 6978.48, 69.7848
5282, -96.98, -0.9698, 3.24, 0.0324, 6979.84, 69.7984
5283, -96.94, -0.9694, 3.3, 0.033, 6976.04, 69.7604
5284, -97.02, -0.9702, 3.26, 0.0326, 6980.92, 69.8092
5285, -97.02, -0.9702, 3.04, 0.0304, 6940.88, 69.4088
5286, -97.14, -0.9714, 3.98, 0.0398, 6926.92, 69.2692
5287, -97.14, -0.9714, 4.18, 0.0418, 6898.12, 68.9812
5288, -97.3, -0.973, 4, 0.04, 6956.32, 69.5632
5289, -97.26, -0.9726, 4.1, 0.041, 6950.76, 69.5076
5290, -97.3, -0.973, 3.44, 0.0344, 6946.16, 69.4616
5291, -97.26, -0.9726, 3.24, 0.0324, 6901.84, 69.0184
5292, -97.3, -0.973, 3.44, 0.0344, 6888.72, 68.8872
5293, -97.22, -0.9722, 3.18, 0.0318, 6806.36, 68.0636
5294, -97.22, -0.9722, 4.1, 0.041, 6721.32, 67.2132
5295, -97.3, -0.973, 3.48, 0.0348, 6743.6, 67.436
5296, -97.3, -0.973, 4, 0.04, 6742.64, 67.4264
5297, -97.3, -0.973, 3.98, 0.0398, 6725.48, 67.2548
5298, -97.14, -0.9714, 3.44, 0.0344, 6740, 67.4
5299, -97.22, -0.9722, 3.08, 0.0308, 6706.48, 67.0648
5300, -97.26, -0.9726, 2.72, 0.0272, 6760.64, 67.6064
5301, -97.3, -0.973, 2.84, 0.0284, 6676.8, 66.768
5302, -97.26, -0.9726, 3.02, 0.0302, 6681.4, 66.814
5303, -97.18, -0.9718, 3.3, 0.033, 6720.52, 67.2052
5304, -97.22, -0.9722, 3.04, 0.0304, 6742.08, 67.4208
5305, -97.26, -0.9726, 2.48, 0.0248, 6805.28, 68.0528
5306, -97.22, -0.9722, 2.66, 0.0266, 6869.72, 68.6972
5307, -97.1, -0.971, 2.18, 0.0218, 6867.64, 68.6764
5308, -97.06, -0.9706, 1.9, 0.019, 6843.64, 68.4364
5309, -96.98, -0.9698, 1.8, 0.018, 6754.64, 67.5464
5310, -96.94, -0.9694, 1.76, 0.0176, 6661.12, 66.6112
5311, -97.18, -0.9718, 1.74, 0.0174, 6781.88, 67.8188
5312, -96.98, -0.9698, 1.46, 0.0146, 6780.52, 67.8052
5313, -97.14, -0.9714, 1.68, 0.0168, 6851.28, 68.5128
5314, -97.02, -0.9702, 2, 0.02, 6745.68, 67.4568
5315, -96.86, -0.9686, 1.92, 0.0192, 6713.92, 67.1392
5316, -96.9, -0.969, 2.22, 0.0222, 6771.16, 67.7116
5317, -96.98, -0.9698, 1.9, 0.019, 6755.56, 67.5556
5318, -97.02, -0.9702, 1.6, 0.016, 6779.2, 67.792
5319, -97.02, -0.9702, 1.76, 0.0176, 6790.48, 67.9048
5320, -96.86, -0.9686, 2.1, 0.021, 6767.56, 67.6756
5321, -96.86, -0.9686, 2.34, 0.0234, 6854.36, 68.5436
5322, -96.9, -0.969, 1.78, 0.0178, 6898.68, 68.9868
5323, -96.94, -0.9694, 1.42, 0.0142, 6900.84, 69.0084
5324, -96.9, -0.969, 0.62, 0.0062, 6927.8, 69.278
5325, -97.06, -0.9706, 0.5, 0.005, 6924.68, 69.2468
5326, -97.02, -0.9702, 0.32, 0.0032, 6936.16, 69.3616
5327, -96.98, -0.9698, -0.28, -0.0028, 6839.68, 68.3968
5328, -97.02, -0.9702, -0.7, -0.007, 6874.12, 68.7412
5329, -97.14, -0.9714, -0.68, -0.0068, 6874.08, 68.7408
5330, -97.1, -0.971, -0.42, -0.0042, 6792.52, 67.9252
5331, -97.18, -0.9718, -0.98, -0.0098, 6741.72, 67.4172
5332, -97.06, -0.9706, -0.32, -0.0032, 6778, 67.78
5333, -97.1, -0.971, -0.72, -0.0072, 6752.72, 67.5272
5334, -97.14, -0.9714, 0.18, 0.0018, 6739.16, 67.3916
5335, -97.06, -0.9706, 0.3, 0.003, 6691.4, 66.914
5336, -97.06, -0.9706, 0.42, 0.0042, 6650.52, 66.5052
5337, -97.1, -0.971, 1.1, 0.011, 6726.36, 67.2636
5338, -97.14, -0.9714, 1.18, 0.0118, 6662.28, 66.6228
5339, -97.1, -0.971, 1.34, 0.0134, 6672.84, 66.7284
5340, -96.98, -0.9698, 1.86, 0.0186, 6712.2, 67.122
5341, -97.02, -0.9702, 1.72, 0.0172, 6678.4, 66.784
5342, -97.14, -0.9714, 1.96, 0.0196, 6776.96, 67.7696
5343, -97.1, -0.971, 1.76, 0.0176, 6761.52, 67.6152
5344, -97.18, -0.9718, 2.02, 0.0202, 6746.84, 67.4684
5345, -97.22, -0.9722, 2.08, 0.0208, 6777.76, 67.7776
5346, -97.02, -0.9702, 2.4, 0.024, 6734.56, 67.3456
5347, -97.18, -0.9718, 2.48, 0.0248, 6709.76, 67.0976
5348, -97.18, -0.9718, 2.86, 0.0286, 6725.32, 67.2532
5349, -97.18, -0.9718, 3.4, 0.034, 6736, 67.36
5350, -97.26, -0.9726, 3.44, 0.0344, 6722.88, 67.2288
5351, -97.26, -0.9726, 3.14, 0.0314, 6819.16, 68.1916
5352, -97.3, -0.973, 3.1, 0.031, 6766.52, 67.6652
